15:25:55.908780,15:25:55.908780,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4151.25,0
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.BID,0,4151.0,0.0,0,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.BID,107,4151.0,0.0,0,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.ASK,107,4151.0,4151.25,0,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.ASK,107,4151.0,4151.25,42,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.BID,107,4151.0,4151.25,42,4151.25,66
15:25:55.908780,15:25:55.909807,ESM3 FUT CME,TickType.ASK,107,4151.0,4151.25,42,4151.25,66
15:25:56.106944,15:25:56.106944,ESM3 FUT CME,TickType.TRADE,107,4151.0,4151.25,42,4151.0,66
15:25:56.106944,15:25:56.107809,ESM3 FUT CME,TickType.TRADE,107,4151.0,4151.25,42,4151.0,3
15:25:56.106944,15:25:56.107809,ESM3 FUT CME,TickType.TRADE,107,4151.0,4151.25,42,4151.0,3
15:25:56.406935,15:25:56.406935,ESM3 FUT CME,TickType.BID,78,4151.0,4151.25,42,4151.0,3
15:25:56.406935,15:25:56.406935,ESM3 FUT CME,TickType.ASK,78,4151.0,4151.25,49,4151.0,3
15:25:57.008974,15:25:57.008974,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.25,3
15:25:57.008974,15:25:57.008974,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.25,1
15:25:57.008974,15:25:57.008974,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.25,1
15:25:57.208870,15:25:57.208870,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.0,1
15:25:57.208870,15:25:57.208870,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.0,2
15:25:57.208870,15:25:57.209883,ESM3 FUT CME,TickType.TRADE,78,4151.0,4151.25,49,4151.0,2
15:25:57.308596,15:25:57.309594,ESM3 FUT CME,TickType.BID,55,4151.0,4151.25,49,4151.0,2
15:25:57.308596,15:25:57.309594,ESM3 FUT CME,TickType.ASK,55,4151.0,4151.25,74,4151.0,2
15:25:58.310862,15:25:58.310862,ESM3 FUT CME,TickType.BID,84,4151.0,4151.25,74,4151.0,2
15:25:58.310862,15:25:58.310862,ESM3 FUT CME,TickType.ASK,84,4151.0,4151.25,62,4151.0,2
15:25:58.712885,15:25:58.712885,ESM3 FUT CME,TickType.TRADE,84,4151.0,4151.25,62,4151.0,1
15:25:59.312440,15:25:59.312440,ESM3 FUT CME,TickType.BID,81,4151.0,4151.25,62,4151.0,1
15:25:59.312440,15:25:59.312440,ESM3 FUT CME,TickType.ASK,81,4151.0,4151.25,59,4151.0,1
15:25:59.714306,15:25:59.714306,ESM3 FUT CME,TickType.TRADE,81,4151.0,4151.25,59,4151.0,2
15:25:59.814209,15:25:59.814209,ESM3 FUT CME,TickType.TRADE,81,4151.0,4151.25,59,4151.25,2
15:25:59.814209,15:25:59.814209,ESM3 FUT CME,TickType.TRADE,81,4151.0,4151.25,59,4151.25,2
15:25:59.814209,15:25:59.814209,ESM3 FUT CME,TickType.BID,105,4151.0,4151.25,59,4151.25,2
15:25:59.814209,15:25:59.814209,ESM3 FUT CME,TickType.ASK,105,4151.0,4151.25,36,4151.25,2
15:25:59.913457,15:25:59.913457,ESM3 FUT CME,TickType.BID,98,4151.0,4151.25,36,4151.25,2
15:25:59.913457,15:25:59.913457,ESM3 FUT CME,TickType.ASK,98,4151.0,4151.25,22,4151.25,2
15:26:00.114305,15:26:00.115303,ESM3 FUT CME,TickType.TRADE,98,4151.0,4151.25,22,4151.5,2
15:26:00.114305,15:26:00.115303,ESM3 FUT CME,TickType.TRADE,98,4151.0,4151.25,22,4151.5,6
15:26:00.114305,15:26:00.115303,ESM3 FUT CME,TickType.TRADE,98,4151.0,4151.25,22,4151.5,6
15:26:00.115303,15:26:00.115303,ESM3 FUT CME,TickType.BID,98,4151.5,4151.25,22,4151.5,6
15:26:00.115303,15:26:00.115303,ESM3 FUT CME,TickType.BID,4,4151.5,4151.25,22,4151.5,6
15:26:00.115303,15:26:00.115303,ESM3 FUT CME,TickType.ASK,4,4151.5,4151.75,22,4151.5,6
15:26:00.115303,15:26:00.115303,ESM3 FUT CME,TickType.ASK,4,4151.5,4151.75,130,4151.5,6
15:26:00.115303,15:26:00.115303,ESM3 FUT CME,TickType.BID,4,4151.5,4151.75,130,4151.5,6
15:26:00.115303,15:26:00.116300,ESM3 FUT CME,TickType.ASK,4,4151.5,4151.75,130,4151.5,6
15:26:00.214478,15:26:00.214478,ESM3 FUT CME,TickType.BID,10,4151.5,4151.75,130,4151.5,6
15:26:00.214478,15:26:00.215475,ESM3 FUT CME,TickType.ASK,10,4151.5,4151.75,131,4151.5,6
15:26:00.514944,15:26:00.515881,ESM3 FUT CME,TickType.BID,10,4151.25,4151.75,131,4151.5,6
15:26:00.514944,15:26:00.515881,ESM3 FUT CME,TickType.BID,113,4151.25,4151.75,131,4151.5,6
15:26:00.514944,15:26:00.515881,ESM3 FUT CME,TickType.ASK,113,4151.25,4151.5,131,4151.5,6
15:26:00.514944,15:26:00.515881,ESM3 FUT CME,TickType.ASK,113,4151.25,4151.5,29,4151.5,6
15:26:00.514944,15:26:00.515881,ESM3 FUT CME,TickType.BID,113,4151.25,4151.5,29,4151.5,6
