20:33:12.251862,20:33:12.252860,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4149.75,0
20:33:12.251862,20:33:12.252860,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4149.75,20
20:33:12.251862,20:33:12.252860,ESM3 FUT CME,TickType.TRADE,0,0.0,0.0,0,4149.75,20
20:33:12.252860,20:33:12.252860,ESM3 FUT CME,TickType.BID,0,4149.5,0.0,0,4149.75,20
20:33:12.252860,20:33:12.252860,ESM3 FUT CME,TickType.BID,22,4149.5,0.0,0,4149.75,20
20:33:12.252860,20:33:12.253855,ESM3 FUT CME,TickType.ASK,22,4149.5,4149.75,0,4149.75,20
20:33:12.252860,20:33:12.253855,ESM3 FUT CME,TickType.ASK,22,4149.5,4149.75,35,4149.75,20
20:33:12.252860,20:33:12.253855,ESM3 FUT CME,TickType.BID,22,4149.5,4149.75,35,4149.75,20
20:33:12.252860,20:33:12.253855,ESM3 FUT CME,TickType.ASK,22,4149.5,4149.75,35,4149.75,20
20:33:12.343615,20:33:12.344612,ESM3 FUT CME,TickType.BID,21,4149.5,4149.75,35,4149.75,20
20:33:12.343615,20:33:12.344612,ESM3 FUT CME,TickType.ASK,21,4149.5,4149.75,37,4149.75,20
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.BID,0,-1.0,0.0,0,0.0,0
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.BID,0,-1.0,0.0,0,0.0,0
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.ASK,0,-1.0,-1.0,0,0.0,0
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.ASK,0,-1.0,-1.0,0,0.0,0
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.TRADE,0,-1.0,-1.0,0,411.86,0
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.TRADE,0,-1.0,-1.0,0,411.86,1
20:33:12.427392,20:33:12.427392,SPY STK SMART,TickType.BID,0,-1.0,-1.0,0,411.86,1
20:33:12.427392,20:33:12.428421,SPY STK SMART,TickType.ASK,0,-1.0,-1.0,0,411.86,1
20:33:12.427392,20:33:12.428421,SPY STK SMART,TickType.TRADE,0,-1.0,-1.0,0,411.86,1
20:33:14.348366,20:33:14.348366,ESM3 FUT CME,TickType.ASK,21,4149.5,4149.75,36,4149.75,20
20:33:14.949440,20:33:14.950433,ESM3 FUT CME,TickType.TRADE,21,4149.5,4149.75,36,4149.75,10
20:33:14.950433,20:33:14.951416,ESM3 FUT CME,TickType.BID,31,4149.5,4149.75,36,4149.75,10
20:33:14.950433,20:33:14.951416,ESM3 FUT CME,TickType.ASK,31,4149.5,4149.75,10,4149.75,10
20:33:15.953988,20:33:15.953988,ESM3 FUT CME,TickType.BID,32,4149.5,4149.75,10,4149.75,10
20:33:15.953988,20:33:15.954981,ESM3 FUT CME,TickType.ASK,32,4149.5,4149.75,9,4149.75,10
20:33:16.352307,20:33:16.352307,ESM3 FUT CME,TickType.BID,23,4149.5,4149.75,9,4149.75,10
20:33:16.352307,20:33:16.352307,ESM3 FUT CME,TickType.ASK,23,4149.5,4149.75,21,4149.75,10
20:33:17.353606,20:33:17.354185,ESM3 FUT CME,TickType.ASK,23,4149.5,4149.75,23,4149.75,10
20:33:18.456847,20:33:18.457844,ESM3 FUT CME,TickType.TRADE,23,4149.5,4149.75,23,4149.5,10
20:33:18.456847,20:33:18.457844,ESM3 FUT CME,TickType.TRADE,23,4149.5,4149.75,23,4149.5,2
20:33:18.457844,20:33:18.457844,ESM3 FUT CME,TickType.TRADE,23,4149.5,4149.75,23,4149.5,2
20:33:18.458842,20:33:18.458842,ESM3 FUT CME,TickType.BID,23,4149.25,4149.75,23,4149.5,2
